-0.000988768	0	0	0	0	1
0.001969232	1	0	0	0	0
-0.001654231	0	1	0	0	0
0.017342365	0	0	1	0	0
0.012165165	0	0	0	1	0
-0.014125378	0	0	0	0	1
0.011868179	1	0	0	0	0
-0.006673346	0	1	0	0	0
0.003352979	0	0	1	0	0
0.013187493	0	0	0	1	0
6.35828E-05	0	0	0	0	1
0.002896738	1	0	0	0	0
0.007697832	0	1	0	0	0
0.00031419	0	0	1	0	0
0.001604533	0	0	0	1	0
0.00389586	0	0	0	0	1
-0.000506982	1	0	0	0	0
-0.019798855	0	1	0	0	0
-0.004168048	0	0	1	0	0
0.012838838	0	0	0	1	0
0.009417686	0	0	0	0	1
-0.013274689	1	0	0	0	0
0.007076106	0	1	0	0	0
0.016389811	0	0	1	0	0
-0.001468279	0	0	0	1	0
0.004467036	0	0	0	0	1
0.005253662	1	0	0	0	0
0.002469996	0	1	0	0	0
0.004379072	0	0	1	0	0
0.00221625	0	0	0	1	0
0.012754167	0	0	0	0	1
0.007060314	0	0	1	0	0
-0.00446353	0	0	0	1	0
0.00119268	0	0	0	0	1
-0.011270169	1	0	0	0	0
0.007808249	0	1	0	0	0
-0.005749692	0	0	1	0	0
0.002932557	0	0	0	1	0
-0.015212135	1	0	0	0	0
-0.001940875	0	1	0	0	0
0.00922808	0	0	1	0	0
-0.006491472	0	0	0	1	0
0.000400983	0	0	0	0	1
-0.008092004	1	0	0	0	0
-0.002558541	0	1	0	0	0
0.008494128	0	0	1	0	0
0.006509619	0	0	0	1	0
-0.005713211	0	0	0	0	1
-0.002159354	1	0	0	0	0
-0.00187025	0	1	0	0	0
0.011581428	0	0	1	0	0
-0.004752224	0	0	0	1	0
-0.004665811	0	0	0	0	1
-0.003168283	1	0	0	0	0
0.004748713	0	1	0	0	0
0.004888756	0	0	1	0	0
0.00148909	0	0	0	1	0
0.012701638	0	0	0	0	1
0.000494041	1	0	0	0	0
-0.007604586	0	1	0	0	0
-0.002356745	0	0	1	0	0
-0.00693402	0	0	0	1	0
0.001661825	0	0	0	0	1
0.00197015	1	0	0	0	0
0.013603733	0	1	0	0	0
0.004400749	0	0	1	0	0
0.014973877	0	0	0	1	0
0.007796579	0	0	0	0	1
0.004405919	0	1	0	0	0
-0.000704985	0	0	1	0	0
0.008599837	0	0	0	1	0
0.009505305	0	0	0	0	1
-0.002016034	0	1	0	0	0
0.01553972	0	0	1	0	0
0.020062267	0	0	0	1	0
0.009349802	0	0	0	0	1
-0.008035921	1	0	0	0	0
0.001158963	0	1	0	0	0
-0.007615974	0	0	1	0	0
0.017173484	0	0	0	1	0
-0.002534495	0	0	0	0	1
0	1	0	0	0	0
-0.004348462	0	1	0	0	0
-0.004391954	0	0	1	0	0
0.009154181	0	0	0	1	0
-2.43569E-05	0	0	0	0	1
-0.007829208	1	0	0	0	0
0.008425173	0	1	0	0	0
0.020977919	0	0	1	0	0
-0.007349549	0	0	0	1	0
0.0059197	0	0	0	0	1
-0.006753683	1	0	0	0	0
-0.006648602	0	1	0	0	0
0.00163007	0	0	1	0	0
0.015307364	0	0	0	1	0
0.006053176	0	0	0	0	1
-0.012693295	1	0	0	0	0
0.002997691	0	1	0	0	0
0.014766916	0	0	1	0	0
-0.004882335	0	0	0	1	0
-0.002157255	0	0	0	0	1
-0.023472508	1	0	0	0	0
-0.004121241	0	1	0	0	0
-0.017690503	0	0	1	0	0
0.007339977	0	0	0	1	0
-0.008944636	0	0	0	0	1
0.012380162	1	0	0	0	0
0.007735745	0	1	0	0	0
-0.012567274	0	0	1	0	0
-0.027027383	0	0	0	1	0
-0.004721457	0	0	0	0	1
-0.021290123	1	0	0	0	0
0.02503106	0	1	0	0	0
-0.00342336	0	0	1	0	0
0.005282352	0	0	0	1	0
0.015756358	0	0	0	0	1
0.011665671	1	0	0	0	0
-0.006152797	0	1	0	0	0
-0.005998039	0	0	1	0	0
0.002956989	0	0	0	1	0
-0.006066262	0	0	0	0	1
0.001540252	1	0	0	0	0
0.008778399	0	1	0	0	0
0.008377406	0	0	1	0	0
0.00365612	0	0	0	1	0
-0.015101829	0	0	0	0	1
-0.006632713	1	0	0	0	0
0.012088523	0	1	0	0	0
-0.000628726	0	0	1	0	0
0.001774181	0	0	0	1	0
0.006533557	0	1	0	0	0
0.005196286	0	0	1	0	0
-0.002253325	0	0	0	1	0
0.002806751	0	0	0	0	1
0.006641263	1	0	0	0	0
0.006459449	0	1	0	0	0
-0.001609491	0	0	1	0	0
-0.004898323	0	0	0	1	0
-0.003406123	0	0	0	0	1
0.005186314	1	0	0	0	0
0.004541551	0	1	0	0	0
0.004951155	0	0	1	0	0
-0.004369103	0	0	0	1	0
0.009432526	0	0	0	0	1
0.005593528	1	0	0	0	0
0.005174506	0	1	0	0	0
0.003210239	0	0	1	0	0
-0.006619588	0	0	0	1	0
0.002974197	0	0	0	0	1
-0.00104139	1	0	0	0	0
-0.006082055	0	1	0	0	0
-0.012635958	0	0	1	0	0
0.004010703	0	0	0	1	0
0.003970927	0	0	0	0	1
-0.000404746	0	1	0	0	0
-0.006791466	0	0	1	0	0
0.004968249	0	0	0	0	1
-0.002496001	0	1	0	0	0
-0.007007552	0	0	1	0	0
-0.003129684	0	0	0	1	0
0.011129229	0	0	0	0	1
-0.004477622	0	1	0	0	0
-0.006554959	0	0	1	0	0
0.001279452	0	0	0	1	0
0.010051723	0	0	0	0	1
0.002486752	1	0	0	0	0
-0.001042868	0	1	0	0	0
0.007372059	0	0	1	0	0
0.015591625	0	0	0	1	0
0.002775633	0	0	0	0	1
-6.39155E-05	1	0	0	0	0
0.00119636	0	1	0	0	0
0.003927588	0	0	1	0	0
0.004827458	0	0	0	1	0
0.015035788	0	0	0	0	1
0.000158703	1	0	0	0	0
-0.005153114	0	1	0	0	0
-0.000227885	0	0	1	0	0
0.003168446	0	0	0	1	0
-0.001381029	0	0	0	0	1
-0.004137542	1	0	0	0	0
-0.000702675	0	1	0	0	0
-0.002380249	0	0	1	0	0
-0.00339132	0	0	0	1	0
-0.010086665	0	0	0	0	1
-0.002057548	1	0	0	0	0
0.012040778	0	1	0	0	0
-0.001133164	0	0	1	0	0
0.000834181	0	0	0	1	0
0.012185068	0	0	0	0	1
-0.000147714	1	0	0	0	0
-0.00092082	0	1	0	0	0
-0.0034635	0	0	1	0	0
-0.011715258	0	0	0	1	0
-0.002387394	0	0	0	0	1
0.005534855	1	0	0	0	0
0.002379974	0	1	0	0	0
-0.002546853	0	0	1	0	0
0.000235938	0	0	0	1	0
-0.004892315	0	0	0	0	1
-0.000451154	1	0	0	0	0
0.015017013	0	1	0	0	0
-0.002848227	0	0	1	0	0
0.003258576	0	0	0	1	0
0.006383478	1	0	0	0	0
-0.005119467	0	1	0	0	0
0.004162237	0	0	1	0	0
0.005070039	0	0	0	1	0
0.00447218	0	0	0	0	1
0.002147363	1	0	0	0	0
0.003170607	0	1	0	0	0
0.000379533	0	0	1	0	0
0.013316245	0	0	0	1	0
0.004609795	0	0	0	0	1
-0.005524402	1	0	0	0	0
0.008474707	0	1	0	0	0
-0.000995204	0	0	1	0	0
-0.001286568	0	0	0	1	0
-0.004689206	0	0	0	0	1
-0.006753983	1	0	0	0	0
0.007238202	0	1	0	0	0
0.001676408	0	0	1	0	0
-0.001313441	0	0	0	1	0
0.005402103	0	0	0	0	1
-0.000103957	0	0	1	0	0
-0.001237013	0	0	0	1	0
-0.006141927	0	0	0	0	1
0.000451738	1	0	0	0	0
-0.00460988	0	1	0	0	0
0.005435757	0	0	1	0	0
0.015579725	0	0	0	1	0
0.01041946	0	0	0	0	1
-0.005851306	1	0	0	0	0
0.000652416	0	1	0	0	0
0.002433456	0	0	1	0	0
0.008678689	0	0	0	1	0
0.004934661	0	0	0	0	1
0.007009121	1	0	0	0	0
-0.001075089	0	1	0	0	0
-0.002312289	0	0	1	0	0
0.009348159	0	0	0	1	0
-0.000246177	0	0	0	0	1
-0.004135623	1	0	0	0	0
-0.0009155	0	1	0	0	0
0.001010188	0	0	1	0	0
-0.006340932	0	0	0	1	0
0.001348594	0	0	0	0	1
0.000285302	1	0	0	0	0
0.000913605	0	1	0	0	0
0.000353627	0	0	1	0	0
0.001191838	0	0	0	1	0
0.008752727	0	0	0	0	1
-0.006778258	1	0	0	0	0
0.003732917	0	1	0	0	0
0.011659907	0	0	1	0	0
0.00086466	0	0	0	1	0
-0.01495385	0	0	0	0	1
-0.014477049	1	0	0	0	0
0.014014657	0	1	0	0	0
0.003316092	0	0	1	0	0
0.004896217	0	0	0	1	0
0.012437905	0	0	0	0	1
6.17741E-05	1	0	0	0	0
0.009835414	0	1	0	0	0
-0.017374593	0	0	1	0	0
0.002512517	0	0	0	1	0
-0.000791926	0	0	0	0	1
-0.064955961	1	0	0	0	0
-0.00227911	0	1	0	0	0
0.012350832	0	0	1	0	0
0.025341763	0	0	0	1	0
-0.005739005	0	0	0	0	1
0.00065423	1	0	0	0	0
-0.017662073	0	1	0	0	0
-0.003317194	0	0	1	0	0
-0.005940541	0	0	0	1	0
-0.026629089	0	0	0	0	1
0.020553367	1	0	0	0	0
0.008012194	0	1	0	0	0
0.000587868	0	0	0	1	0
-0.0069117	0	0	0	0	1
-0.013990913	1	0	0	0	0
-0.006725092	0	1	0	0	0
0.007638907	0	0	1	0	0
0.009225708	0	0	0	1	0
0.010625761	0	0	0	0	1
-0.00045054	1	0	0	0	0
-0.002746259	0	1	0	0	0
0.001162158	0	0	1	0	0
0.007338298	0	0	0	1	0
0.004171605	0	0	0	0	1
-0.001721077	1	0	0	0	0
-0.005076937	0	1	0	0	0
0.006542171	0	0	1	0	0
0.003461319	0	0	0	1	0
0.007850543	0	0	0	0	1
0.003073751	1	0	0	0	0
-0.001917305	0	1	0	0	0
0.006462142	0	0	1	0	0
0.009636697	0	0	0	1	0
0.015374982	0	0	0	0	1
0.010039446	1	0	0	0	0
8.76888E-05	0	1	0	0	0
0.010785979	0	0	1	0	0
0.002720366	0	0	0	1	0
0.006925407	0	0	0	0	1
-0.004151542	1	0	0	0	0
0.00046666	0	1	0	0	0
-0.005894574	0	0	1	0	0
-0.00296296	0	0	0	1	0
-0.002663886	0	0	0	0	1
-0.001889551	1	0	0	0	0
-0.007076264	0	1	0	0	0
0.009934874	0	0	1	0	0
0.012993557	0	0	0	1	0
0.002293993	0	0	0	0	1
-0.001960163	0	1	0	0	0
0.004123011	0	0	1	0	0
0.006610618	0	0	0	1	0
0.001125025	0	0	0	0	1
-0.006130443	0	1	0	0	0
-0.004515275	0	0	1	0	0
0.013310766	0	0	0	1	0
-0.006028872	0	0	0	0	1
-0.012822809	1	0	0	0	0
0.000675299	0	1	0	0	0
5.07407E-05	0	0	1	0	0
0.011359434	0	0	0	1	0
-0.012237813	0	0	0	0	1
-0.002930156	1	0	0	0	0
-0.014202057	0	1	0	0	0
0.009222514	0	0	1	0	0
-0.009475743	0	0	0	1	0
-0.004543271	0	0	0	0	1
-0.005273626	1	0	0	0	0
-0.001807628	0	1	0	0	0
-0.016146518	0	0	1	0	0
0.006092799	0	0	0	1	0
-0.003428582	0	0	0	0	1
0.009473973	1	0	0	0	0
-0.006679403	0	1	0	0	0
-0.00484782	0	0	1	0	0
0.006695976	0	0	0	1	0
0.015271588	0	0	0	0	1
0.000747922	1	0	0	0	0
-0.005106132	0	1	0	0	0
-0.011066401	0	0	1	0	0
0.00540422	0	0	0	1	0
-0.003817285	0	0	0	0	1
-0.016385307	1	0	0	0	0
-0.01183476	0	1	0	0	0
0.004627726	0	0	1	0	0
0.001546813	0	0	0	1	0
0.007650298	0	0	0	0	1
-0.017842818	1	0	0	0	0
-0.009769934	0	1	0	0	0
-0.009034399	0	0	1	0	0
0.018194802	0	0	0	1	0
-0.018289077	0	0	0	0	1
0.000266086	1	0	0	0	0
0.011726348	0	1	0	0	0
0.013224493	0	0	1	0	0
-0.0093643	0	0	0	1	0
0.015186128	0	0	0	0	1
0.007470134	1	0	0	0	0
-0.001136994	0	1	0	0	0
0.004407246	0	0	1	0	0
0.019702864	0	0	0	1	0
0.001625379	0	0	0	0	1
-0.00444481	1	0	0	0	0
0.006103964	0	1	0	0	0
0.011403806	0	0	1	0	0
0.009256377	0	0	0	1	0
-0.002880251	0	0	0	0	1
-0.01122251	1	0	0	0	0
-0.005991161	0	1	0	0	0
0.006104783	0	0	1	0	0
-0.01198058	0	0	0	1	0
0.012094126	0	0	0	0	1
0.01371781	1	0	0	0	0
-0.009309282	0	1	0	0	0
-0.003412879	0	0	1	0	0
0.00406531	0	0	0	1	0
0.01253394	0	0	0	0	1
-0.01255958	1	0	0	0	0
0.019513779	0	1	0	0	0
0.00799592	0	0	1	0	0
0.013187802	0	0	0	1	0
0.020415714	0	0	0	0	1
0.006745677	1	0	0	0	0
-0.004096878	0	1	0	0	0
0.01326828	0	0	1	0	0
0.00642684	0	0	0	1	0
0.0045629	0	1	0	0	0
-0.01309369	0	0	1	0	0
-0.000743513	0	0	0	1	0
0.015237681	0	0	0	0	1
-0.01874869	1	0	0	0	0
0.005549721	0	1	0	0	0
-0.00468873	0	0	1	0	0
-0.009323514	0	0	0	1	0
-0.00284644	0	0	0	0	1
-0.009633607	1	0	0	0	0
0.009517453	0	0	1	0	0
0.015808291	0	0	0	1	0
0.001756451	0	0	0	0	1
0.008142286	1	0	0	0	0
-0.007643016	0	0	1	0	0
0.00041353	0	0	0	1	0
-0.006057558	0	0	0	0	1
-0.000817891	1	0	0	0	0
-0.009358809	0	1	0	0	0
1.4502E-05	0	0	1	0	0
0.015925059	0	0	0	1	0
-0.001793493	0	0	0	0	1
-0.003797352	1	0	0	0	0
0.010833908	0	1	0	0	0
0.00393555	0	0	1	0	0
-0.005402392	0	0	0	0	1
0.001178334	1	0	0	0	0
0.004106312	0	1	0	0	0
-0.001079217	0	0	1	0	0
-0.006286239	0	0	0	1	0
-0.009492033	0	0	0	0	1
-0.008741954	0	1	0	0	0
-0.011665111	0	0	1	0	0
0.002451195	0	0	0	1	0
-0.014263953	0	0	0	0	1
-0.009458829	1	0	0	0	0
0.001716452	0	1	0	0	0
0.009808072	0	0	1	0	0
0.001228512	0	0	0	1	0
-0.008024876	0	0	0	0	1
-0.011769567	1	0	0	0	0
0.005922117	0	1	0	0	0
0.00175834	0	0	1	0	0
0.002153707	0	0	0	1	0
0.011758405	0	0	0	0	1
0.004101364	1	0	0	0	0
0.006507907	0	1	0	0	0
-0.008038427	0	0	1	0	0
0.000711628	0	0	0	1	0
-0.001659534	0	0	0	0	1
-0.002701389	1	0	0	0	0
0.001201492	0	1	0	0	0
-0.007930023	0	0	1	0	0
-0.007943484	0	0	0	1	0
0.000959571	0	0	0	0	1
-0.005876657	1	0	0	0	0
-0.01373597	0	1	0	0	0
0.003843779	0	0	1	0	0
0.002331667	0	0	0	1	0
0.011657258	0	0	0	0	1
0.008595121	1	0	0	0	0
0.001938016	0	1	0	0	0
0.004988761	0	0	1	0	0
-0.003103904	0	0	0	1	0
0.003596491	0	0	0	0	1
-0.020176545	1	0	0	0	0
0.002795002	0	1	0	0	0
0.001487146	0	0	1	0	0
-0.007135425	0	0	0	1	0
-0.009407261	0	0	0	0	1
-0.005325027	1	0	0	0	0
0.005213059	0	1	0	0	0
-0.002802093	0	0	1	0	0
-0.021462617	0	0	0	1	0
-0.025873299	0	0	0	0	1
-0.052525721	1	0	0	0	0
0.021224362	0	1	0	0	0
-0.030683873	0	0	1	0	0
0.012875689	0	0	0	1	0
-1.68717E-05	0	0	0	0	1
-0.033606496	1	0	0	0	0
-0.005231516	0	1	0	0	0
0.006625088	0	0	0	1	0
-0.034479783	0	0	0	0	1
-0.032399081	1	0	0	0	0
-0.041425257	0	1	0	0	0
0.025384575	0	0	1	0	0
-0.020971487	0	0	0	1	0
0.040418441	0	0	0	0	1
0.0496312	1	0	0	0	0
-0.011324569	0	1	0	0	0
0.010700779	0	0	1	0	0
0.0143607	0	0	0	1	0
-0.019371284	0	0	0	0	1
-0.027690756	1	0	0	0	0
-0.014138294	0	1	0	0	0
0.010671202	0	0	1	0	0
-0.017741503	0	0	0	1	0
0.005977726	0	0	0	0	1
0.02596977	1	0	0	0	0
-0.004717003	0	1	0	0	0
-0.003543264	0	0	1	0	0
-0.001104886	0	0	0	1	0
-0.019220489	0	0	0	0	1
-0.006778667	1	0	0	0	0
-0.015132436	0	1	0	0	0
-0.006126595	0	0	1	0	0
-0.019081996	0	0	0	1	0
0.00190005	0	0	0	0	1
-0.026928303	1	0	0	0	0
-0.011466334	0	1	0	0	0
0.009234258	0	0	1	0	0
0.016394027	0	0	0	1	0
-0.021349017	0	0	0	0	1
0.032351621	1	0	0	0	0
0.020638227	0	1	0	0	0
-0.003477245	0	0	1	0	0
-0.009448122	0	0	0	1	0
-0.000521795	0	0	0	0	1
0.021816683	1	0	0	0	0
-0.022119578	0	1	0	0	0
-0.007336088	0	0	1	0	0
0.001064286	0	0	0	1	0
0.021774997	0	0	0	0	1
0.014622529	1	0	0	0	0
0.001880763	0	1	0	0	0
0.00875105	0	0	1	0	0
0.019408209	0	0	0	1	0
-0.001804172	0	0	0	0	1
-0.002892243	1	0	0	0	0
0.021845675	0	1	0	0	0
-0.005341864	0	0	1	0	0
-0.012827538	0	0	0	1	0
-0.016792805	0	0	0	0	1
0.005741619	1	0	0	0	0
-0.00882933	0	1	0	0	0
0.019625258	0	0	1	0	0
-0.006566295	0	0	0	0	1
-0.008742595	1	0	0	0	0
-0.004378343	0	1	0	0	0
-0.018787209	0	0	1	0	0
-0.008625883	0	0	0	1	0
0.001890101	0	0	0	0	1
0.015463201	1	0	0	0	0
0.007975175	0	1	0	0	0
-0.00685519	0	0	1	0	0
-0.000694368	0	0	0	1	0
0.008772314	0	0	0	0	1
0.013279098	1	0	0	0	0
-0.00030611	0	1	0	0	0
-0.003791276	0	0	1	0	0
0.007781773	0	0	0	1	0
0.000231726	0	0	0	0	1
-0.020214465	1	0	0	0	0
-0.000821621	0	1	0	0	0
-0.002912227	0	0	1	0	0
0.003621911	0	0	0	1	0
-0.001207965	0	0	0	0	1
0.024462834	1	0	0	0	0
0.001008689	0	1	0	0	0
0.008412524	0	0	1	0	0
0.019726636	0	0	0	1	0
-0.001660644	0	0	0	0	1
-0.009329424	1	0	0	0	0
-0.00566974	0	1	0	0	0
0.001385977	0	0	1	0	0
-0.005079281	0	0	0	1	0
-0.014495295	0	0	0	0	1
-0.018070978	1	0	0	0	0
-0.009118604	0	1	0	0	0
-0.001465025	0	0	1	0	0
-0.023297957	0	0	0	1	0
0.007219229	0	0	0	0	1
-0.017466566	0	0	1	0	0
-0.005212371	0	0	0	1	0
-0.007200892	0	0	0	0	1
-0.008488289	0	0	1	0	0
0.022598347	0	0	0	1	0
0.005286424	0	0	0	0	1
-0.026046054	1	0	0	0	0
-0.003387987	0	1	0	0	0
0.032356701	0	0	1	0	0
-0.029486133	0	0	0	1	0
-0.008094634	0	0	0	0	1
-0.036630722	1	0	0	0	0
0.011109539	0	1	0	0	0
0.000343048	0	0	1	0	0
0.068079187	0	0	0	1	0
-0.000128175	0	0	0	0	1
-0.004303439	1	0	0	0	0
-0.003178318	0	1	0	0	0
-0.017095658	0	0	1	0	0
0.020402767	0	0	0	1	0
0.005922816	0	0	0	0	1
0.001719506	1	0	0	0	0
-0.00717904	0	1	0	0	0
0.017826761	0	0	1	0	0
-0.001125471	0	0	0	1	0
-0.00163989	0	0	0	0	1
0.002310267	1	0	0	0	0
0.015464015	0	1	0	0	0
-0.005161519	0	0	1	0	0
6.88289E-05	0	0	0	1	0
0.015231731	0	0	0	0	1
0.008920195	1	0	0	0	0
-0.006771834	0	1	0	0	0
0.005885832	0	0	1	0	0
0.010241839	0	0	0	1	0
0.010820485	0	0	0	0	1
0.014440384	1	0	0	0	0
0.003516077	0	1	0	0	0
-0.004631829	0	0	1	0	0
0.009786224	0	0	0	1	0
0.004179076	0	0	0	0	1
0.016343282	1	0	0	0	0
-0.019008578	0	1	0	0	0
0.010867436	0	0	1	0	0
0.016483654	0	0	0	1	0
-0.007414666	0	0	0	0	1
0.011356223	1	0	0	0	0
0.019000563	0	1	0	0	0
0.011254689	0	0	1	0	0
0.005935093	0	0	0	1	0
-0.002027329	0	0	0	0	1
-0.017347408	1	0	0	0	0
-0.000679253	0	1	0	0	0
-0.008001944	0	0	1	0	0
0.019811819	0	0	0	1	0
-0.009023421	0	0	0	0	1
-0.012620333	1	0	0	0	0
-0.020996088	0	1	0	0	0
0.006441126	0	0	1	0	0
0.010841419	0	0	0	1	0
0.000462881	0	0	0	0	1
0.000795332	1	0	0	0	0
0.000867938	0	1	0	0	0
0.012300926	0	0	1	0	0
0.010682447	0	0	0	1	0
0.005895512	0	1	0	0	0
0.013476729	0	0	1	0	0
-0.008503074	0	0	0	1	0
0.008405872	0	0	0	0	1
-0.002238328	1	0	0	0	0
-0.000871741	0	1	0	0	0
-0.015856708	0	0	1	0	0
0.00476594	0	0	0	1	0
-0.002286738	0	0	0	0	1
0.000504915	1	0	0	0	0
-0.010724851	0	1	0	0	0
0.014613349	0	0	1	0	0
-0.007522277	0	0	0	1	0
-0.013651976	0	0	0	0	1
-0.013444749	1	0	0	0	0
0.008244553	0	1	0	0	0
0.000112238	0	0	1	0	0
-0.002820987	0	0	0	1	0
-0.001317686	0	0	0	0	1
0.012698868	1	0	0	0	0
-0.010160718	0	1	0	0	0
0.02500534	0	0	0	1	0
0.00441954	0	0	0	0	1
-0.001933911	1	0	0	0	0
0.000770768	0	1	0	0	0
0.010917197	0	0	0	0	1
-0.008586865	1	0	0	0	0
-0.015868433	0	1	0	0	0
-0.001629566	0	0	1	0	0
0.013050883	0	0	0	1	0
0.000355791	0	0	0	0	1
0.003349684	0	1	0	0	0
-0.001069805	0	0	1	0	0
-0.009558791	0	0	0	1	0
-0.004908067	0	0	0	0	1
-0.001835652	1	0	0	0	0
0.00348547	0	1	0	0	0
0.009551431	0	0	1	0	0
0.006515144	0	0	0	1	0
0.013350221	0	0	0	0	1
