Yt	Mt	Ht	Ut	Epst
9.93313	10	1.33841	-0.066871	-0.0578021
9.84487	10	0.962487	-0.155132	-0.158126
10.0119	10	0.864498	0.0119316	0.0128326
11.2156	10	0.795156	1.21559	1.36321
8.25594	10	1.64345	-1.74406	-1.36045
11.6177	10	2.78655	1.61768	0.969076
8.19711	10	2.86688	-1.80289	-1.06479
11.1169	10	3.34732	1.1169	0.610472
10.4884	10	2.30761	0.488387	0.321502
10.3447	10	1.47896	0.34471	0.28345
10.7675	10	1.15445	0.767477	0.714294
9.74297	10	1.29207	-0.257028	-0.226119
10.1831	10	0.968731	0.183082	0.186014
10.9157	10	0.85197	0.915651	0.992014
9.50186	10	1.27771	-0.498142	-0.440694
9.30064	10	1.01328	-0.699359	-0.694761
8.61243	10	1.103	-1.38757	-1.3212
11.3331	10	1.97653	1.3331	0.948226
9.50499	10	2.11284	-0.495009	-0.34055
8.91852	10	1.277	-1.08148	-0.957021
11.6145	10	1.64237	1.61448	1.25979
7.32044	10	2.56386	-2.67956	-1.67346
12.7417	10	5.55101	2.74169	1.16368
10.1283	10	6.57483	0.128285	0.0500304
10.6329	10	2.52207	0.632932	0.398546
13.0201	10	1.84427	3.02006	2.22384
13.7082	10	6.73422	3.70822	1.42896
9.2766	10	10.6772	-0.7234	-0.221386
8.96377	10	3.99163	-1.03623	-0.518659
7.58461	10	2.90413	-2.41539	-1.41736
8.20564	10	5.2388	-1.79436	-0.783959
9.83684	10	4.11535	-0.163161	-0.0804288
8.81802	10	1.97186	-1.18198	-0.841731
11.8483	10	2.19978	1.84832	1.2462
9.6134	10	3.33079	-0.386604	-0.211832
9.35011	10	1.61769	-0.649888	-0.510965
9.08778	10	1.37845	-0.912223	-0.776972
10.6322	10	1.47618	0.632246	0.520374
12.241	10	1.19256	2.24102	2.05213
11.7348	10	3.87583	1.73476	0.881162
9.41761	10	3.33443	-0.582389	-0.318935
10.442	10	1.72849	0.442009	0.3362
9.79006	10	1.25418	-0.209937	-0.187461
9.63913	10	0.965427	-0.36087	-0.367275
10.0622	10	0.886007	0.0621943	0.0660742
10.4722	10	0.748444	0.472182	0.545795
10.0684	10	0.820243	0.0683827	0.0755049
9.8862	10	0.687594	-0.113805	-0.137244
9.63549	10	0.651016	-0.364508	-0.451763
8.77095	10	0.698175	-1.22905	-1.47092
10.8081	10	1.52999	0.808115	0.653325
10.7613	10	1.22869	0.761311	0.686816
8.18235	10	1.15137	-1.81765	-1.69396
8.82807	10	2.76542	-1.17193	-0.704725
8.95448	10	2.02226	-1.04552	-0.735212
10.9959	10	1.75116	0.995899	0.752579
11.6519	10	1.61371	1.65193	1.3004
11.2446	10	2.6048	1.24462	0.771172
11.5146	10	2.14116	1.51459	1.03507
8.94803	10	2.51917	-1.05197	-0.662786
10.8888	10	1.89578	0.88882	0.645534
11.0485	10	1.56591	1.04854	0.837919
10.9919	10	1.64003	0.991918	0.774549
9.6362	10	1.56085	-0.363802	-0.291196
10.3011	10	1.01958	0.301077	0.298173
10.9129	10	0.845682	0.912901	0.992704
8.36143	10	1.20925	-1.63857	-1.49007
12.583	10	2.38917	2.58301	1.6711
6.70291	10	5.09423	-3.29709	-1.4608
6.34995	10	8.38132	-3.65005	-1.26079
9.28405	10	10.8831	-0.71595	-0.217023
6.1267	10	4.10682	-3.8733	-1.9113
9.58771	10	11.3083	-0.412287	-0.122603
4.9837	10	4.00537	-5.0163	-2.50647
11.3749	10	17.4268	1.37485	0.329342
9.39956	10	6.6426	-0.600443	-0.232972
10.6152	10	3.58946	0.615207	0.324718
9.83107	10	2.46539	-0.168931	-0.107589
10.193	10	1.6702	0.192981	0.149324
9.26752	10	1.27947	-0.732479	-0.64756
9.84869	10	1.34263	-0.151309	-0.130583
10.594	10	0.961888	0.59403	0.605684
10.1429	10	1.01966	0.142861	0.141477
10.4066	10	0.789976	0.406644	0.457517
9.40727	10	0.798401	-0.592732	-0.663358
9.98247	10	0.887337	-0.0175302	-0.0186099
11.0109	10	0.688616	1.01091	1.21821
6.99733	10	1.24935	-3.00267	-2.68637
6.92847	10	6.17737	-3.07153	-1.23581
5.46439	10	7.72627	-4.53561	-1.63174
14.1527	10	15.0988	4.15268	1.06871
7.5737	10	15.2162	-2.4263	-0.622001
8.93157	10	8.94693	-1.06843	-0.3572
8.56345	10	4.7112	-1.43655	-0.661843
15.3116	10	3.93477	5.31156	2.6777
1.56273	10	19.1038	-8.43727	-1.93038
12.7051	10	48.6292	2.70508	0.387911
8.21755	10	18.7079	-1.78245	-0.412102
13.1389	10	10.4769	3.13894	0.969765
15.7552	10	11.5119	5.75515	1.69623
3.81586	10	25.0046	-6.18414	-1.23671
5.19905	10	31.3157	-4.80095	-0.857918
15.7674	10	24.4668	5.76739	1.16598
9.29734	10	29.4324	-0.702659	-0.129518
6.02131	10	10.9367	-3.97869	-1.20309
14.3614	10	15.6219	4.36144	1.10347
8.37153	10	17.8176	-1.62847	-0.385794
8.90844	10	8.45586	-1.09156	-0.375378
9.27842	10	5.21505	-0.721579	-0.315977
9.61165	10	3.45715	-0.388349	-0.208864
10.4981	10	2.38152	0.498129	0.322786
10.2381	10	1.87861	0.238102	0.173718
9.34478	10	1.43583	-0.655222	-0.54681
9.33625	10	1.41806	-0.663745	-0.557384
11.5925	10	1.33	1.59251	1.38088
8.1966	10	2.51767	-1.8034	-1.13656
10.7196	10	3.2239	0.719602	0.400776
9.97017	10	1.81679	-0.0298277	-0.0221293
11.3303	10	1.20242	1.33033	1.2132
9.62743	10	2.05168	-0.372571	-0.260108
9.8681	10	1.23834	-0.131901	-0.11853
9.19248	10	0.980031	-0.807516	-0.815701
10.6346	10	1.2556	0.634627	0.566361
9.2883	10	1.14635	-0.711704	-0.664724
10.5853	10	1.18225	0.585298	0.538297
10.5732	10	1.08577	0.573218	0.550113
9.05468	10	1.04929	-0.945317	-0.922848
12.2831	10	1.37008	2.28314	1.95056
10.6607	10	4.03882	0.660702	0.328759
11.4387	10	1.87702	1.43872	1.05013
10.8697	10	2.45382	0.869659	0.555172
10.0977	10	1.75645	0.0977159	0.0737304
11.2453	10	1.14179	1.24532	1.16544
12.2537	10	1.87276	2.25366	1.64682
10.7689	10	4.12852	0.768864	0.378401
9.82529	10	2.0375	-0.174707	-0.122394
10.1124	10	1.29336	0.112398	0.0988323
9.38949	10	1.02603	-0.610514	-0.60272
10.8601	10	1.10795	0.860144	0.817168
9.47024	10	1.30502	-0.529759	-0.463734
10.8794	10	1.06331	0.879376	0.852795
9.2795	10	1.2974	-0.720504	-0.632558
8.88418	10	1.18968	-1.11582	-1.02301
8.81066	10	1.60272	-1.18934	-0.939455
10.0655	10	1.80554	0.0655053	0.0487497
10.8484	10	1.03194	0.848365	0.835134
9.85001	10	1.2801	-0.149994	-0.132572
8.57705	10	0.88976	-1.42295	-1.50853
10.9533	10	1.98946	0.953263	0.675842
9.98921	10	1.57972	-0.0107866	-0.00858208
10.2438	10	0.979653	0.243844	0.246363
11.0583	10	0.856554	1.05831	1.1435
11.6644	10	1.42635	1.66442	1.39364
9.11985	10	2.5416	-0.880153	-0.552083
8.1742	10	1.65375	-1.8258	-1.41977
8.98166	10	3.02989	-1.01834	-0.585029
11.4813	10	1.98609	1.48131	1.05111
10.1801	10	2.48155	0.180136	0.114351
10.2446	10	1.2824	0.244567	0.215966
9.17326	10	1.00656	-0.826744	-0.824044
11.2914	10	1.24837	1.29138	1.1558
13.871	10	1.86047	3.87099	2.83799
10.5693	10	10.0029	0.569314	0.180006
11.2646	10	3.33974	1.26463	0.692003
9.48684	10	2.85529	-0.513157	-0.303686
6.49381	10	1.74785	-3.50619	-2.65205
12.9465	10	8.59402	2.94653	1.00511
7.42234	10	8.09654	-2.57766	-0.905889
7.32144	10	7.08793	-2.67856	-1.0061
6.45776	10	7.25443	-3.54224	-1.31515
11.7651	10	10.5191	1.76511	0.544229
7.75062	10	5.72074	-2.24938	-0.940451
11.3567	10	5.84062	1.35667	0.561365
10.0777	10	3.75219	0.0776538	0.0400886
7.92155	10	2.04544	-2.07845	-1.45327
8.75005	10	4.04542	-1.24995	-0.621457
9.57968	10	2.7465	-0.420323	-0.253626
10.4452	10	1.61952	0.445176	0.349815
10.4382	10	1.27659	0.438153	0.387794
9.11777	10	1.0923	-0.882231	-0.844135
10.5226	10	1.33596	0.522606	0.452145
9.8784	10	1.056	-0.121599	-0.118331
10.0984	10	0.822275	0.0983575	0.108467
10.1082	10	0.737635	0.108226	0.126012
11.2227	10	0.693714	1.22266	1.46797
8.06332	10	1.55654	-1.93668	-1.55231
10.0576	10	3.12264	0.0576373	0.0326169
9.93556	10	1.32208	-0.0644361	-0.0560403
7.78189	10	0.962173	-2.21811	-2.26129
8.04699	10	3.7611	-1.95301	-1.00704
10.41	10	3.77862	0.409957	0.210897
8.58592	10	1.73523	-1.41408	-1.07348
10.1133	10	2.36436	0.113254	0.0736541
10.213	10	1.24799	0.213028	0.190692
9.42474	10	0.981948	-0.57526	-0.580524
12.3065	10	1.01721	2.30654	2.28695
11.3511	10	3.96959	1.35107	0.678118
8.66836	10	2.61904	-1.33164	-0.822844
8.24781	10	2.39635	-1.75219	-1.13189
7.77907	10	3.10324	-2.22093	-1.26075
12.2147	10	4.38649	2.21466	1.05742
14.8913	10	4.73341	4.89125	2.24819
9.4804	10	16.321	-0.519601	-0.128617
12.4769	10	5.17616	2.47685	1.08867
11.4154	10	6.50075	1.41537	0.555123
12.7566	10	4.01933	2.7566	1.37498
13.6395	10	6.69242	3.63954	1.40687
9.24668	10	10.6115	-0.753317	-0.231254
11.3824	10	4.09987	1.38243	0.682742
10.0362	10	3.47437	0.0361817	0.0194111
9.62202	10	1.90374	-0.37798	-0.273946
11.608	10	1.44774	1.60798	1.3364
9.97938	10	2.64473	-0.020624	-0.0126818
10.3494	10	1.30794	0.349365	0.305482
9.40982	10	1.05639	-0.590183	-0.574214
11.294	10	1.05393	1.29396	1.26043
9.79745	10	1.8027	-0.202548	-0.150857
10.2413	10	0.993924	0.241341	0.242078
10.5837	10	0.825866	0.583714	0.642311
8.60736	10	0.916985	-1.39264	-1.45432
11.4774	10	1.87643	1.47741	1.07853
8.84485	10	2.2647	-1.15515	-0.767599
9.8941	10	1.90678	-0.105901	-0.0766919
10.8932	10	1.06293	0.893217	0.866372
9.02695	10	1.3159	-0.973049	-0.848248
9.49477	10	1.42454	-0.505232	-0.423304
9.08701	10	1.0335	-0.912994	-0.898073
10.0815	10	1.28239	0.0815274	0.0719936
10.2241	10	0.828339	0.224058	0.246182
10.1851	10	0.742172	0.185143	0.21491
11.3613	10	0.685472	1.36131	1.64423
10.3502	10	1.7467	0.350229	0.264999
9.98391	10	0.971788	-0.0160915	-0.0163234
10.6422	10	0.752412	0.642198	0.740357
10.5497	10	0.920241	0.549714	0.573041
11.6392	10	0.877343	1.63921	1.75005
6.54242	10	2.29781	-3.45758	-2.28095
13.2552	10	8.22229	3.25518	1.13522
9.16297	10	9.01606	-0.837035	-0.278763
14.2264	10	3.65116	4.22641	2.21185
8.13335	10	12.7626	-1.86665	-0.52251
12.0666	10	6.28311	2.06658	0.824451
4.87554	10	5.52317	-5.12446	-2.18049
-0.0238983	10	18.3348	-10.0239	-2.34098
12.7369	10	66.0708	2.73685	0.336703
5.91405	10	23.2904	-4.08595	-0.846651
13.6282	10	20.7427	3.62816	0.796624
10.6792	10	16.8082	0.679202	0.165668
9.86547	10	7.66177	-0.13453	-0.048602
6.42326	10	4.60031	-3.57674	-1.66761
4.345	10	10.7635	-5.655	-1.72367
9.04435	10	23.3803	-0.955654	-0.19764
9.26107	10	8.11545	-0.73893	-0.259386
10.7893	10	4.68572	0.789273	0.364619
10.2474	10	3.28205	0.247373	0.136546
9.52	10	2.17855	-0.480005	-0.325208
10.1623	10	1.73734	0.162254	0.123098
11.309	10	1.31471	1.30899	1.14161
11.2304	10	2.10161	1.23036	0.848703
12.0756	10	2.10183	2.07562	1.43169
8.61495	10	3.78078	-1.38505	-0.712319
12.5437	10	2.77616	2.54371	1.52667
9.77874	10	5.33793	-0.221259	-0.0957667
9.86001	10	2.12844	-0.139986	-0.0959518
8.81663	10	1.42242	-1.18337	-0.992221
9.92515	10	1.94646	-0.0748515	-0.053651
10.8789	10	1.15854	0.878936	0.816584
9.79748	10	1.40675	-0.202518	-0.170748
9.69932	10	0.98018	-0.300676	-0.3037
10.365	10	0.890218	0.364991	0.386842
9.56084	10	0.861049	-0.439156	-0.473265
10.394	10	0.870294	0.393988	0.422328
9.98829	10	0.838219	-0.0117093	-0.0127895
10.5761	10	0.730983	0.576107	0.673829
10.5034	10	0.896833	0.503376	0.531541
11.0222	10	0.882552	1.02218	1.08807
10.5295	10	1.35812	0.52946	0.454322
10.1481	10	1.02222	0.148067	0.14645
9.86674	10	0.806561	-0.133264	-0.148386
11.0011	10	0.739471	1.00107	1.16414
10.3015	10	1.29699	0.301452	0.264698
9.05003	10	0.883176	-0.949967	-1.01085
9.81436	10	1.28887	-0.18564	-0.163518
9.74429	10	0.858779	-0.255708	-0.275933
9.45222	10	0.783245	-0.547778	-0.61895
9.1344	10	0.886025	-0.865598	-0.919588
9.72335	10	1.16953	-0.276648	-0.255813
10.0843	10	0.838803	0.0842526	0.0919927
10.6974	10	0.726235	0.697445	0.818411
11.0279	10	0.970469	1.02791	1.04344
7.86458	10	1.36299	-2.13542	-1.8291
8.97231	10	3.57421	-1.02769	-0.543591
9.20171	10	2.06704	-0.798289	-0.555247
10.31	10	1.56101	0.309967	0.248092
10.9143	10	1.07648	0.9143	0.881225
9.19364	10	1.359	-0.806358	-0.691699
12.1574	10	1.27764	2.1574	1.90865
12.2859	10	3.65607	2.28591	1.19551
13.7133	10	4.60483	3.7133	1.73042
7.02404	10	10.1175	-2.97596	-0.9356
11.114	10	8.68843	1.11403	0.377944
9.71585	10	4.11005	-0.284148	-0.140159
8.6597	10	2.30231	-1.3403	-0.883328
12.5542	10	2.65204	2.55421	1.56843
8.115	10	5.39532	-1.885	-0.811526
15.1271	10	4.26085	5.12714	2.48386
4.96165	10	17.7297	-5.03835	-1.19657
13.1951	10	20.6479	3.19509	0.703146
6.37028	10	13.0536	-3.62972	-1.00464
3.29533	10	13.3516	-6.70467	-1.83489
5.90022	10	32.2929	-4.09978	-0.721452
7.53447	10	20.2598	-2.46553	-0.547763
5.98369	10	11.7725	-4.01631	-1.17056
19.5522	10	15.3721	9.55219	2.43633
3.84381	10	60.8304	-6.15619	-0.789318
16.7137	10	40.5523	6.71367	1.05427
12.3174	10	42.1704	2.31736	0.356853
14.9366	10	18.6759	4.93657	1.14231
13.5996	10	24.1523	3.59957	0.732439
7.69845	10	17.4815	-2.30155	-0.550468
4.58842	10	10.9781	-5.41158	-1.63328
5.02345	10	23.203	-4.97655	-1.03313
13.7504	10	23.0634	3.75041	0.780941
5.01291	10	17.0338	-4.98709	-1.20835
12.9117	10	22.1018	2.91168	0.61934
8.93755	10	13.3004	-1.06245	-0.291323
10.2839	10	6.79901	0.283925	0.108888
11.9256	10	4.06346	1.92562	0.955264
9.89726	10	4.99515	-0.102743	-0.0459705
9.08081	10	2.62802	-0.919187	-0.567009
9.2715	10	2.38679	-0.728502	-0.471546
10.2385	10	1.92746	0.238503	0.171791
9.4336	10	1.41333	-0.566405	-0.476436
9.09361	10	1.3558	-0.906388	-0.778423
9.05758	10	1.57038	-0.94242	-0.752042
8.75154	10	1.62783	-1.24846	-0.97852
11.6655	10	2.03693	1.66553	1.16699
8.08267	10	2.86783	-1.91733	-1.13219
11.0718	10	3.64381	1.07176	0.561458
10.501	10	2.38336	0.501035	0.324544
11.6137	10	1.58434	1.61373	1.28205
10.213	10	2.74857	0.212976	0.128463
11.1211	10	1.45417	1.12114	0.929721
10.5152	10	1.88386	0.51519	0.375356
9.9787	10	1.32867	-0.0213011	-0.0184796
10.1272	10	1.02852	0.127153	0.125378
9.62806	10	0.924934	-0.371939	-0.386737
10.7486	10	0.937775	0.748576	0.773013
8.60183	10	1.17282	-1.39817	-1.29106
10.0521	10	2.0591	0.0521287	0.0363277
12.7454	10	1.12111	2.74541	2.59289
10.4919	10	5.44632	0.491929	0.21079
8.53462	10	2.15399	-1.46538	-0.998452
11.2681	10	2.67819	1.26814	0.7749
9.42403	10	2.39813	-0.575974	-0.371934
9.84318	10	1.55833	-0.156818	-0.125623
10.375	10	1.13889	0.375041	0.351428
10.6782	10	1.04391	0.678218	0.663802
9.01041	10	1.16182	-0.989594	-0.918094
10.4247	10	1.47463	0.424705	0.34974
9.0819	10	1.06647	-0.918102	-0.889032
9.89004	10	1.36923	-0.109962	-0.0939736
9.6025	10	0.927371	-0.397503	-0.412775
8.85032	10	0.908324	-1.14968	-1.2063
9.05715	10	1.57786	-0.94285	-0.750599
10.8316	10	1.47892	0.831556	0.683783
10.8842	10	1.3659	0.8842	0.756557
8.94516	10	1.39633	-1.05484	-0.89267
8.75335	10	1.5985	-1.24665	-0.98603
9.82593	10	1.91507	-0.174066	-0.125783
9.39398	10	1.09286	-0.60602	-0.579702
10.7812	10	1.10393	0.781229	0.743546
11.0936	10	1.21444	1.09359	0.992353
10.3876	10	1.57918	0.387597	0.308436
8.73482	10	1.04399	-1.26518	-1.23824
12.6113	10	1.79412	2.61132	1.94955
11.2003	10	5.09481	1.20029	0.531768
11.8676	10	2.75272	1.86761	1.12565
7.60707	10	3.57479	-2.39293	-1.26562
7.75394	10	5.08034	-2.24606	-0.996493
11.0883	10	5.09302	1.08834	0.482257
10.1978	10	2.87922	0.197831	0.116589
11.3354	10	1.66305	1.3354	1.03552
12.7688	10	2.29175	2.76876	1.82895
7.48737	10	5.87459	-2.51263	-1.03667
13.4848	10	5.97573	3.48475	1.42553
11.2341	10	9.6923	1.23413	0.396414
10.299	10	4.36341	0.298969	0.143124
8.59476	10	2.37729	-1.40524	-0.911401
12.721	10	2.80287	2.72101	1.62528
14.6509	10	5.98863	4.65086	1.90051
17.2252	10	15.2927	7.2252	1.8476
9.46714	10	36.1905	-0.532856	-0.0885753
11.3095	10	11.022	1.30953	0.394444
7.29439	10	6.80825	-2.70561	-1.03693
7.93526	10	8.27544	-2.06474	-0.717743
9.52988	10	6.30596	-0.470116	-0.18721
13.9595	10	3.23388	3.95949	2.2018
8.16271	10	11.5264	-1.83729	-0.541167
7.62087	10	6.02346	-2.37913	-0.969382
9.2632	10	6.32183	-0.736802	-0.293042
8.97595	10	3.14977	-1.02405	-0.577007
9.05175	10	2.58466	-0.948245	-0.58982
10.2452	10	2.14538	0.245236	0.16743
10.772	10	1.40885	0.771975	0.650385
11.8627	10	1.45787	1.86268	1.54268
7.97525	10	3.10915	-2.02475	-1.14829
11.898	10	3.87489	1.89803	0.964216
10.3598	10	3.84786	0.359835	0.18344
11.5435	10	1.8271	1.54354	1.14192
8.45802	10	2.68156	-1.54198	-0.941638
10.2549	10	2.80029	0.254921	0.152336
10.0925	10	1.45332	0.0924539	0.0766912
8.87417	10	1.07823	-1.12583	-1.08422
9.88623	10	1.65264	-0.113765	-0.0884952
10.5276	10	0.995345	0.527604	0.528837
9.5611	10	0.989683	-0.438903	-0.441184
10.7363	10	0.901844	0.736317	0.775353
10.3891	10	1.0703	0.389099	0.376102
9.98556	10	0.865358	-0.0144353	-0.0155177
9.72599	10	0.724343	-0.274012	-0.321956
9.99387	10	0.717797	-0.00613002	-0.00723537
10.243	10	0.655662	0.242958	0.300049
9.25874	10	0.667555	-0.74126	-0.90725
9.40159	10	0.955149	-0.598411	-0.6123
10.0829	10	0.911393	0.0828738	0.0868089
9.74399	10	0.70389	-0.256008	-0.305141
9.45081	10	0.688398	-0.549185	-0.661911
10.4143	10	0.815001	0.414307	0.458927
11.9308	10	0.764384	1.93082	2.20844
8.81427	10	2.88921	-1.18573	-0.697585
10.4329	10	2.04294	0.432855	0.302841
12.8269	10	1.21222	2.82693	2.56758
11.1498	10	5.68118	1.14982	0.482403
9.95061	10	2.79114	-0.0493884	-0.0295621
8.95681	10	1.48895	-1.04319	-0.854918
8.81968	10	1.73726	-1.18032	-0.895506
8.81677	10	1.89061	-1.18323	-0.860534
8.47924	10	1.90937	-1.52076	-1.10056
9.65522	10	2.45701	-0.344783	-0.219959
9.18073	10	1.27914	-0.819269	-0.724381
9.50217	10	1.33451	-0.497832	-0.430945
10.9993	10	1.03938	0.999252	0.98014
8.47797	10	1.39405	-1.52203	-1.28909
9.55987	10	2.24985	-0.440126	-0.293427
8.8204	10	1.20472	-1.1796	-1.07471
8.96756	10	1.70329	-1.03244	-0.79108
11.2071	10	1.59788	1.20709	0.954918
